100.0000000000000000 	 21
0.0000000000000000 	 4.8512558909454855
7.0000000000000000 	 8.0476596079419043
14.0000000000000000 	 11.0695602850567472
21.0000000000000000 	 17.9652212635615811
28.0000000000000000 	 23.5278919185711217
35.0000000000000000 	 29.8740734496564677
42.0000000000000000 	 34.2926100162339011
49.0000000000000000 	 38.4633388058232839
56.0000000000000000 	 38.1365002076595516
63.0000000000000000 	 38.3875551132195838
70.0000000000000000 	 35.3750359694266123
77.0000000000000000 	 32.2563596888866186
84.0000000000000000 	 25.9848351083826010
91.0000000000000000 	 25.3062758898611548
98.0000000000000000 	 21.3494204014409590
105.0000000000000000 	 18.8516787172900493
112.0000000000000000 	 16.9243567489289646
119.0000000000000000 	 12.5364484219631400
126.0000000000000000 	 11.2937551326467425
133.0000000000000000 	 9.0206897839441673
140.0000000000000000 	 7.7573151518503742
